filename,filesize,modified,errors,md5,namespace,id,format,version,mime,class,basis,warning,ImageWidth,ImageHeight,TOEGANG_NUMMER,INVNUMMER,FILE_PATH
"8 - Langbroek, 1908-1949/8_880/8_880_0004.jpg",11728298,2026-03-02T13:03:37Z,,a327fba8c7e78171839e5a8e3519f4cb,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [11728296 2]],,10327,7506,8,880,"8 - Langbroek, 1908-1949/8_880/8_880_0004.jpg"
"8 - Langbroek, 1908-1949/8_880/8_880_0005.jpg",3911371,2026-03-02T13:03:37Z,,111ec286c99c93c76081f0ee50c40a5a,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [3911369 2]],,10330,7506,8,880,"8 - Langbroek, 1908-1949/8_880/8_880_0005.jpg"
"8 - Langbroek, 1908-1949/8_881/8_881_0001.jpg",2610003,2026-03-02T13:03:37Z,,f944ac142d98af773b9c49da8ecd329f,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [2610001 2]],,4035,3423,8,881,"8 - Langbroek, 1908-1949/8_881/8_881_0001.jpg"
"8 - Langbroek, 1908-1949/8_881/8_881_0002.jpg",649826,2026-03-02T13:03:37Z,,61478035084e7015bbcfbc41ec329d3b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [649824 2]],,2594,2075,8,881,"8 - Langbroek, 1908-1949/8_881/8_881_0002.jpg"
"8 - Langbroek, 1908-1949/8_881/8_881_0003.jpg",777253,2026-03-02T13:03:37Z,,b4062df94e889682ad447e8f269385e8,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [777251 2]],,2629,3182,8,881,"8 - Langbroek, 1908-1949/8_881/8_881_0003.jpg"
"8 - Langbroek, 1908-1949/8_882/8_882_0001.jpg",979145,2026-03-02T13:03:37Z,,28e3ca82a86e37aec8328af147d359ce,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [979143 2]],,2566,3598,8,882,"8 - Langbroek, 1908-1949/8_882/8_882_0001.jpg"
"8 - Langbroek, 1908-1949/8_882/8_882_0002.jpg",948148,2026-03-02T13:03:37Z,,10b15a985853608acc0c0ac52ff61ae6,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [948146 2]],,2545,3280,8,882,"8 - Langbroek, 1908-1949/8_882/8_882_0002.jpg"
"8 - Langbroek, 1908-1949/8_883/8_883_0001.jpg",934913,2026-03-02T13:03:37Z,,d16dca5083a6a449c7e549222d1538d3,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [934911 2]],,2580,3610,8,883,"8 - Langbroek, 1908-1949/8_883/8_883_0001.jpg"
"8 - Langbroek, 1908-1949/8_883/8_883_0002.jpg",872067,2026-03-02T13:03:37Z,,d1b3a2114acb157a98fb47e4c5186f54,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [872065 2]],,2574,3607,8,883,"8 - Langbroek, 1908-1949/8_883/8_883_0002.jpg"
"8 - Langbroek, 1908-1949/8_884/8_884_0001.jpg",1019560,2026-03-02T13:03:37Z,,55f31d0456c062200ff69cfd5abb8b5c,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1019558 2]],,2562,3592,8,884,"8 - Langbroek, 1908-1949/8_884/8_884_0001.jpg"
"8 - Langbroek, 1908-1949/8_884/8_884_0002.jpg",1093255,2026-03-02T13:03:37Z,,b09b52bab740ad332b889d43e0ae283a,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1093253 2]],,2605,4067,8,884,"8 - Langbroek, 1908-1949/8_884/8_884_0002.jpg"
"8 - Langbroek, 1908-1949/8_884/8_884_0003.jpg",1985897,2026-03-02T13:03:37Z,,a99a3aa5267750658cdb6336350087b7,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1985895 2]],,5188,4089,8,884,"8 - Langbroek, 1908-1949/8_884/8_884_0003.jpg"
"8 - Langbroek, 1908-1949/8_884/8_884_0004.jpg",1435201,2026-03-02T13:03:37Z,,27a44619a054d0a2f592bf86c0e0398b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1435199 2]],,5099,4069,8,884,"8 - Langbroek, 1908-1949/8_884/8_884_0004.jpg"
"8 - Langbroek, 1908-1949/8_885/8_885_0001.jpg",977679,2026-03-02T13:03:37Z,,91692c008875f31d0afc6ef521decb85,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [977677 2]],,2530,4055,8,885,"8 - Langbroek, 1908-1949/8_885/8_885_0001.jpg"
"8 - Langbroek, 1908-1949/8_885/8_885_0002.jpg",2941657,2026-03-02T13:03:37Z,,b1333cadfd435e9fde25c65450808ea6,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [2941655 2]],,5660,5480,8,885,"8 - Langbroek, 1908-1949/8_885/8_885_0002.jpg"
"8 - Langbroek, 1908-1949/8_887/8_887_0001.jpg",3042342,2026-03-02T13:03:37Z,,8cdc015f49420fff1bb5ce5918c5bf3b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [3042340 2]],,6418,5624,8,887,"8 - Langbroek, 1908-1949/8_887/8_887_0001.jpg"
"8 - Langbroek, 1908-1949/8_887/8_887_0002.jpg",1063202,2026-03-02T13:03:37Z,,a4eddb0f4d2af0ecbf8026d5dfbccaa5,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1063200 2]],,2596,4011,8,887,"8 - Langbroek, 1908-1949/8_887/8_887_0002.jpg"
"8 - Langbroek, 1908-1949/8_887/8_887_0003.jpg",724025,2026-03-02T13:03:37Z,,ce5b20b659122fbb40e0a2946993664e,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [724023 2]],,2030,2550,8,887,"8 - Langbroek, 1908-1949/8_887/8_887_0003.jpg"
"8 - Langbroek, 1908-1949/8_887/8_887_0004.jpg",657951,2026-03-02T13:03:37Z,,224744f6ae31b5798c8ea03a8b1e2b73,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [657949 2]],,2043,2556,8,887,"8 - Langbroek, 1908-1949/8_887/8_887_0004.jpg"
"8 - Langbroek, 1908-1949/8_889/8_889_0001.jpg",913878,2026-03-02T13:03:37Z,,96739287e5bd2e9ff4d470a16370a891,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [913876 2]],,2560,3597,8,889,"8 - Langbroek, 1908-1949/8_889/8_889_0001.jpg"
"8 - Langbroek, 1908-1949/8_889/8_889_0002.jpg",942292,2026-03-02T13:03:37Z,,bf8e711538e72d308fadb593e203c8e8,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [942290 2]],,2580,3143,8,889,"8 - Langbroek, 1908-1949/8_889/8_889_0002.jpg"
"8 - Langbroek, 1908-1949/8_890/8_890_0001.jpg",908911,2026-03-02T13:03:37Z,,f466935fa0f0d1ed5247602163f14319,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [908909 2]],,2561,3599,8,890,"8 - Langbroek, 1908-1949/8_890/8_890_0001.jpg"
"8 - Langbroek, 1908-1949/8_890/8_890_0002.jpg",3070437,2026-03-02T13:03:37Z,,fee99452aa19ca2e2c01fe9a043cbc76,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [3070435 2]],,4642,3936,8,890,"8 - Langbroek, 1908-1949/8_890/8_890_0002.jpg"
"8 - Langbroek, 1908-1949/8_891/8_891_0001.jpg",1057313,2026-03-02T13:03:38Z,,e80357db9289d98fa9f273d316be7d3e,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1057311 2]],,2566,3610,8,891,"8 - Langbroek, 1908-1949/8_891/8_891_0001.jpg"
"8 - Langbroek, 1908-1949/8_891/8_891_0002.jpg",862075,2026-03-02T13:03:38Z,,81d28882c5e074d07566e323e9d5356f,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [862073 2]],,2607,3461,8,891,"8 - Langbroek, 1908-1949/8_891/8_891_0002.jpg"
"8 - Langbroek, 1908-1949/8_891/8_891_0003.jpg",1102490,2026-03-02T13:03:38Z,,88e93dedc6d6da385ba5bf4138f5715e,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1102488 2]],,2598,4062,8,891,"8 - Langbroek, 1908-1949/8_891/8_891_0003.jpg"
"8 - Langbroek, 1908-1949/8_891/8_891_0004.jpg",958532,2026-03-02T13:03:38Z,,08b150fcfdeb5414edb7918bd0060e39,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [958530 2]],,2599,4064,8,891,"8 - Langbroek, 1908-1949/8_891/8_891_0004.jpg"
"8 - Langbroek, 1908-1949/8_891/8_891_0005.jpg",1084403,2026-03-02T13:03:38Z,,ea66a7176ab80c21bd0372d3e09e0452,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1084401 2]],,2560,3592,8,891,"8 - Langbroek, 1908-1949/8_891/8_891_0005.jpg"
"8 - Langbroek, 1908-1949/8_891/8_891_0006.jpg",1668800,2026-03-02T13:03:38Z,,31fb8aeb58419ec5086501ce6c6ed8b6,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1668798 2]],,4000,5100,8,891,"8 - Langbroek, 1908-1949/8_891/8_891_0006.jpg"
"8 - Langbroek, 1908-1949/8_891/8_891_0007.jpg",1340228,2026-03-02T13:03:38Z,,8d831f10ca7900d1d128c5df8b6517c6,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1340226 2]],,5103,4000,8,891,"8 - Langbroek, 1908-1949/8_891/8_891_0007.jpg"
"8 - Langbroek, 1908-1949/8_891/8_891_0008.jpg",994620,2026-03-02T13:03:38Z,,82c835fe39d50d35360dc354f6382427,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [994618 2]],,2570,3600,8,891,"8 - Langbroek, 1908-1949/8_891/8_891_0008.jpg"
"8 - Langbroek, 1908-1949/8_891/8_891_0009.jpg",760116,2026-03-02T13:03:38Z,,abf759da5dd74cca7e21458319629a76,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [760114 2]],,2590,3157,8,891,"8 - Langbroek, 1908-1949/8_891/8_891_0009.jpg"
"8 - Langbroek, 1908-1949/8_892/8_892_0001.jpg",521066,2026-03-02T13:03:38Z,,789c84ce43e9e738ec5e7343c78dfbca,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [521064 2]],,2126,1719,8,892,"8 - Langbroek, 1908-1949/8_892/8_892_0001.jpg"
"8 - Langbroek, 1908-1949/8_892/8_892_0002.jpg",1048523,2026-03-02T13:03:38Z,,2a1e318b74be2850a5dd2e6b072b2755,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1048521 2]],,2559,3599,8,892,"8 - Langbroek, 1908-1949/8_892/8_892_0002.jpg"
"8 - Langbroek, 1908-1949/8_892/8_892_0003.jpg",1943556,2026-03-02T13:03:38Z,,5f4f171544a60ea13d4c2298b12e4c9e,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1943554 2]],,5980,3550,8,892,"8 - Langbroek, 1908-1949/8_892/8_892_0003.jpg"
"8 - Langbroek, 1908-1949/8_892/8_892_0004.jpg",1870109,2026-03-02T13:03:38Z,,0961bfeba62e3b562d740e2ac51cf716,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1870107 2]],,5974,3554,8,892,"8 - Langbroek, 1908-1949/8_892/8_892_0004.jpg"
"8 - Langbroek, 1908-1949/8_893/8_893_0001.jpg",1183821,2026-03-02T13:03:38Z,,ddd1fba8e1a2436539e4b2a2300ecebb,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1183819 2]],,2567,3593,8,893,"8 - Langbroek, 1908-1949/8_893/8_893_0001.jpg"
"8 - Langbroek, 1908-1949/8_893/8_893_0002.jpg",4074706,2026-03-02T13:03:38Z,,950cda8938798f408a14fe6f544e8bfd,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [4074704 2]],,6747,4704,8,893,"8 - Langbroek, 1908-1949/8_893/8_893_0002.jpg"
"8 - Langbroek, 1908-1949/8_893/8_893_0003.jpg",2278139,2026-03-02T13:03:38Z,,7f8d33eacb9244219f619ac3bdbbcdcd,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [2278137 2]],,6794,4701,8,893,"8 - Langbroek, 1908-1949/8_893/8_893_0003.jpg"
"8 - Langbroek, 1908-1949/8_893/8_893_0004.jpg",996650,2026-03-02T13:03:38Z,,a45fbf520ff2f6d66a55fb8ed0c5d4ba,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [996648 2]],,2649,3221,8,893,"8 - Langbroek, 1908-1949/8_893/8_893_0004.jpg"
"8 - Langbroek, 1908-1949/8_894/8_894_0001.jpg",1003161,2026-03-02T13:03:38Z,,0fc5bcec44d9088decc537f537663d04,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1003159 2]],,2553,3604,8,894,"8 - Langbroek, 1908-1949/8_894/8_894_0001.jpg"
"8 - Langbroek, 1908-1949/8_894/8_894_0002.jpg",3123865,2026-03-02T13:03:38Z,,ed4f21a5332f7176ca2e17d22344c336,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [3123863 2]],,4499,5769,8,894,"8 - Langbroek, 1908-1949/8_894/8_894_0002.jpg"
"8 - Langbroek, 1908-1949/8_894/8_894_0003.jpg",1722859,2026-03-02T13:03:38Z,,b5a7b2a6e59dba3513f1d03c0b3f562a,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1722857 2]],,4498,5782,8,894,"8 - Langbroek, 1908-1949/8_894/8_894_0003.jpg"
"8 - Langbroek, 1908-1949/8_894/8_894_0004.jpg",458786,2026-03-02T13:03:38Z,,8b2be7d0bb731e404fcec63d542f3d37,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [458784 2]],,2660,1750,8,894,"8 - Langbroek, 1908-1949/8_894/8_894_0004.jpg"
"8 - Langbroek, 1908-1949/8_894/8_894_0005.jpg",2404873,2026-03-02T13:03:38Z,,a6c8338c141d13ac82acb4f59201a1e5,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [2404871 2]],,4500,5900,8,894,"8 - Langbroek, 1908-1949/8_894/8_894_0005.jpg"
"8 - Langbroek, 1908-1949/8_894/8_894_0006.jpg",1779515,2026-03-02T13:03:38Z,,f7214d7a147aef9f5afddd02682b830e,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1779513 2]],,4493,5906,8,894,"8 - Langbroek, 1908-1949/8_894/8_894_0006.jpg"
"8 - Langbroek, 1908-1949/8_895/8_895_0001.jpg",1033101,2026-03-02T13:03:38Z,,6ab19c459422b3d601e21b828a1eb24c,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1033099 2]],,4110,2584,8,895,"8 - Langbroek, 1908-1949/8_895/8_895_0001.jpg"
"8 - Langbroek, 1908-1949/8_895/8_895_0002.jpg",1032670,2026-03-02T13:03:38Z,,045f172d7b38bbc90a15fca9ea268ef7,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1032668 2]],,2551,3590,8,895,"8 - Langbroek, 1908-1949/8_895/8_895_0002.jpg"
"8 - Langbroek, 1908-1949/8_896/8_896_0001.jpg",882301,2026-03-02T13:03:38Z,,6b1cc1566c442df42dd9f9a8af873667,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [882299 2]],,2572,3611,8,896,"8 - Langbroek, 1908-1949/8_896/8_896_0001.jpg"
"8 - Langbroek, 1908-1949/8_896/8_896_0002.jpg",2486448,2026-03-02T13:03:38Z,,c030fdc63e3e6c72e01844285fec2816,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [2486446 2]],,6643,4739,8,896,"8 - Langbroek, 1908-1949/8_896/8_896_0002.jpg"
"8 - Langbroek, 1908-1949/8_896/8_896_0003.jpg",771795,2026-03-02T13:03:38Z,,80474ea75caa69dc3f39d9873a71f6e4,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [771793 2]],,2604,3612,8,896,"8 - Langbroek, 1908-1949/8_896/8_896_0003.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0001.jpg",1123813,2026-03-02T13:03:38Z,,cf0f66efc28486e5a5c26061bc4f37a3,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1123811 2]],,2559,3576,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0001.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0002.jpg",616311,2026-03-02T13:03:38Z,,cde92e9f0198f4c746c4acef8de3c82b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [616309 2]],,2550,1861,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0002.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0003.jpg",1082278,2026-03-02T13:03:38Z,,f7675581eaae8d43d73c536286f31104,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1082276 2]],,2642,3210,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0003.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0004.jpg",443467,2026-03-02T13:03:38Z,,2d8869baa5189ef00b5e42187881a7f3,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [443465 2]],,2579,1635,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0004.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0005.jpg",850067,2026-03-02T13:03:38Z,,6718d500efdd3bfa9a3cb6078c97b5b9,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [850065 2]],,2649,3192,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0005.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0006.jpg",914517,2026-03-02T13:03:38Z,,0924de2320f4f673ce6f711f6a79cd7f,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [914515 2]],,2580,3200,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0006.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0007.jpg",819714,2026-03-02T13:03:38Z,,0b79801f7f67fd159ac6bc19255550b6,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [819712 2]],,2617,2912,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0007.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0008.jpg",960884,2026-03-02T13:03:38Z,,ccbf29f4c243427ef661bb96e6a01d2c,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [960882 2]],,2645,3289,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0008.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0009.jpg",978777,2026-03-02T13:03:38Z,,5726e08c7a0d16da21ed9b739bf79876,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [978775 2]],,2649,3275,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0009.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0010.jpg",957714,2026-03-02T13:03:38Z,,7423315f7b6384a0e955eadb7afa9982,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [957712 2]],,2650,3271,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0010.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0011.jpg",866910,2026-03-02T13:03:38Z,,b99f4a55b13f3e5dc212d22fff62012c,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [866908 2]],,2693,3440,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0011.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0012.jpg",881303,2026-03-02T13:03:38Z,,a502c7f5a36a98b25c78af302dc4ebc2,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [881301 2]],,2680,3430,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0012.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0013.jpg",735527,2026-03-02T13:03:38Z,,7103d720c3f3e4e2b3cf47ef0bf2a8ac,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [735525 2]],,2561,2869,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0013.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0014.jpg",1283513,2026-03-02T13:03:38Z,,f04139fdd830f7f4fe58bbf777a70a6b,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1283511 2]],,6019,2443,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0014.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0015.jpg",795019,2026-03-02T13:03:38Z,,444b7ffa997272cce768ec142c048916,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [795017 2]],,2457,3369,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0015.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0016.jpg",507549,2026-03-02T13:03:38Z,,50ab3e2f3944c5080c62d2f5c0ec5bc2,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [507547 2]],,2610,3631,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0016.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0017.jpg",912676,2026-03-02T13:03:38Z,,b9fde1f63313188be8a6c497446da769,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [912674 2]],,2535,3186,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0017.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0018.jpg",854431,2026-03-02T13:03:38Z,,fb8ed5cb860474afd30e24d5c6608b41,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [854429 2]],,2651,3189,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0018.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0019.jpg",752521,2026-03-02T13:03:38Z,,44b695be97e7304b211bb320c01fec01,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [752519 2]],,2590,3139,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0019.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0020.jpg",1085223,2026-03-02T13:03:38Z,,029ff7a2219044f02376e3c53eb4bf76,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1085221 2]],,2566,3600,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0020.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0021.jpg",888243,2026-03-02T13:03:38Z,,6be276025f13cf10b4e46226051119b0,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [888241 2]],,2563,3597,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0021.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0022.jpg",1031201,2026-03-02T13:03:38Z,,1cdd7c6f1a6c788cdd1c6e575a3d627e,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [1031199 2]],,2566,3601,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0022.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0023.jpg",941153,2026-03-02T13:03:38Z,,56cfdf8ac3c800ec915e88419def3138,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [941151 2]],,2560,3590,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0023.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0024.jpg",998273,2026-03-02T13:03:38Z,,50c0f5a4e518e3f8d4a353a44aa87cc8,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [998271 2]],,2549,3603,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0024.jpg"
"8 - Langbroek, 1908-1949/8_897/8_897_0025.jpg",382545,2026-03-02T13:03:38Z,,ec29017897860cb2115e43732ae66750,pronom,fmt/43,JPEG File Interchange Format,1.01,image/jpeg,Image (Raster),extension match jpg; byte match at [[0 14] [382543 2]],,2534,1472,8,897,"8 - Langbroek, 1908-1949/8_897/8_897_0025.jpg"
